CORRW ASCII
  CorrWare for Windows: Version 3.3c
  Cyclic Voltammogram	[0 OC;0,8 Ref;-0,6 Ref;0 OC;50mV/S,x5][custom]	2022_12_15_Characterisation_50mVs_5Scans_06_08V_W239_E15_Ch7.cor (append)
  Date: 12-15-2022    Time: 16:15:14


-3.9503E-01	4.4945E-09	2.139200E+02
-3.7365E-01	5.0745E-09	2.143500E+02
-3.5210E-01	5.8660E-09	2.147900E+02
-3.0573E-01	8.2244E-09	2.157300E+02
-2.8370E-01	9.7151E-09	2.161700E+02
-2.6234E-01	1.1162E-08	2.166100E+02
-2.4048E-01	1.2835E-08	2.170500E+02
-2.1895E-01	1.4383E-08	2.174900E+02
-1.9396E-01	1.6115E-08	2.179900E+02
-1.7244E-01	1.7565E-08	2.184300E+02
-1.4932E-01	1.8999E-08	2.189000E+02
-1.0448E-01	2.1341E-08	2.198200E+02
-8.2147E-02	2.2260E-08	2.202700E+02
-6.0796E-02	2.2982E-08	2.207000E+02
-3.8796E-02	2.3530E-08	2.211500E+02
-1.7281E-02	2.3935E-08	2.215800E+02
4.7202E-03	2.4170E-08	2.220300E+02
2.6065E-02	2.4243E-08	2.224700E+02
5.0032E-02	2.4194E-08	2.229500E+02
7.1542E-02	2.4069E-08	2.233800E+02
9.3043E-02	2.3909E-08	2.238200E+02
1.1488E-01	2.3772E-08	2.242600E+02
1.3622E-01	2.3716E-08	2.247000E+02
1.8250E-01	2.3875E-08	2.256400E+02
2.0445E-01	2.3998E-08	2.260900E+02
2.2733E-01	2.4252E-08	2.265500E+02
2.7064E-01	2.4674E-08	2.274500E+02
2.9509E-01	2.4832E-08	2.279200E+02
3.1642E-01	2.4895E-08	2.283600E+02
3.3775E-01	2.4925E-08	2.287900E+02
3.5974E-01	2.4896E-08	2.292400E+02
3.8123E-01	2.4833E-08	2.296700E+02
4.0320E-01	2.4820E-08	2.301200E+02
4.2748E-01	2.4889E-08	2.306100E+02
4.4930E-01	2.5146E-08	2.310600E+02
4.7063E-01	2.5599E-08	2.314900E+02
4.9260E-01	2.6358E-08	2.319400E+02
5.1409E-01	2.7412E-08	2.323700E+02
5.3541E-01	2.8715E-08	2.328100E+02
5.6001E-01	3.0471E-08	2.333100E+02
5.8133E-01	3.2750E-08	2.337400E+02
6.0330E-01	3.6542E-08	2.341900E+02
6.2478E-01	4.2426E-08	2.346200E+02
6.4660E-01	4.9633E-08	2.350700E+02
6.9316E-01	6.0001E-08	2.360100E+02
7.1449E-01	6.3137E-08	2.364500E+02
7.3645E-01	6.6364E-08	2.368900E+02
7.5793E-01	7.1342E-08	2.373300E+02
7.7923E-01	8.0290E-08	2.377600E+02
